state,offence_category,subcategory,2025_population,2026_population,month,incident_count
NSW,Theft,Other theft,8479314,8479314,2004-09-01,3635
NSW,Arson,,8479314,8479314,2004-09-01,566
NSW,Malicious damage to property,,8479314,8479314,2004-09-01,8318
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2004-09-01,9
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2004-09-01,82
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2004-09-01,933
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2004-09-01,150
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2004-09-01,25
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2004-09-01,74
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2004-09-01,9
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2004-09-01,47
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2004-09-01,43
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2004-09-01,47
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2004-09-01,13
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2004-09-01,8
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2004-09-01,52
NSW,Drug offences,Manufacture drug,8479314,8479314,2004-09-01,7
NSW,Drug offences,Importing drugs,8479314,8479314,2004-09-01,3
NSW,Drug offences,Other drug offences,8479314,8479314,2004-09-01,231
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2004-09-01,616
NSW,Disorderly conduct,Trespass,8479314,8479314,2004-09-01,653
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2004-09-01,398
NSW,Disorderly conduct,Offensive language,8479314,8479314,2004-09-01,395
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2004-09-01,136
NSW,Betting and gaming offences,,8479314,8479314,2004-09-01,11
NSW,Liquor offences,,8479314,8479314,2004-09-01,920
NSW,Pornography offences,,8479314,8479314,2004-09-01,53
NSW,Against justice procedures,Escape custody,8479314,8479314,2004-09-01,22
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2004-09-01,962
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2004-09-01,891
NSW,Against justice procedures,Fail to appear,8479314,8479314,2004-09-01,39
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2004-09-01,410
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2004-09-01,53
NSW,Transport regulatory offences,,8479314,8479314,2004-09-01,3256
NSW,Other offences,,8479314,8479314,2004-09-01,1359
NSW,Homicide,Murder *,8479314,8479314,2004-10-01,1
NSW,Homicide,Attempted murder,8479314,8479314,2004-10-01,4
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2004-10-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2004-10-01,2
NSW,Assault,Domestic violence related assault,8479314,8479314,2004-10-01,2212
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2004-10-01,3431
NSW,Assault,Assault Police,8479314,8479314,2004-10-01,258
NSW,Sexual offences,Sexual assault,8479314,8479314,2004-10-01,343
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2004-10-01,450
NSW,Abduction and kidnapping,,8479314,8479314,2004-10-01,31
NSW,Robbery,Robbery without a weapon,8479314,8479314,2004-10-01,351
NSW,Robbery,Robbery with a firearm,8479314,8479314,2004-10-01,32
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2004-10-01,196
NSW,Blackmail and extortion,,8479314,8479314,2004-10-01,4
NSW,Coercive Control,,8479314,8479314,2004-10-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2004-10-01,1746
NSW,Other offences against the person,,8479314,8479314,2004-10-01,142
NSW,Theft,Break and enter dwelling,8479314,8479314,2004-10-01,4248
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2004-10-01,2408
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2004-10-01,636
NSW,Theft,Motor vehicle theft,8479314,8479314,2004-10-01,2670
NSW,Theft,Steal from motor vehicle,8479314,8479314,2004-10-01,4994
NSW,Theft,Steal from retail store,8479314,8479314,2004-10-01,1525
NSW,Theft,Steal from dwelling,8479314,8479314,2004-10-01,2141
NSW,Theft,Steal from person,8479314,8479314,2004-10-01,1094
NSW,Theft,Stock theft,8479314,8479314,2004-10-01,63
NSW,Theft,Fraud,8479314,8479314,2004-10-01,2778
NSW,Theft,Other theft,8479314,8479314,2004-10-01,3737
NSW,Arson,,8479314,8479314,2004-10-01,488
NSW,Malicious damage to property,,8479314,8479314,2004-10-01,8504
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2004-10-01,21
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2004-10-01,68
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2004-10-01,891
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2004-10-01,152
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2004-10-01,52
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2004-10-01,93
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2004-10-01,16
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2004-10-01,31
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2004-10-01,47
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2004-10-01,33
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2004-10-01,24
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2004-10-01,9
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2004-10-01,105
NSW,Drug offences,Manufacture drug,8479314,8479314,2004-10-01,3
NSW,Drug offences,Importing drugs,8479314,8479314,2004-10-01,3
NSW,Drug offences,Other drug offences,8479314,8479314,2004-10-01,222
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2004-10-01,657
NSW,Disorderly conduct,Trespass,8479314,8479314,2004-10-01,652
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2004-10-01,451
NSW,Disorderly conduct,Offensive language,8479314,8479314,2004-10-01,443
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2004-10-01,114
NSW,Betting and gaming offences,,8479314,8479314,2004-10-01,13
NSW,Liquor offences,,8479314,8479314,2004-10-01,1191
NSW,Pornography offences,,8479314,8479314,2004-10-01,50
NSW,Against justice procedures,Escape custody,8479314,8479314,2004-10-01,19
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2004-10-01,1101
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2004-10-01,896
NSW,Against justice procedures,Fail to appear,8479314,8479314,2004-10-01,40
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2004-10-01,511
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2004-10-01,55
NSW,Transport regulatory offences,,8479314,8479314,2004-10-01,3185
NSW,Other offences,,8479314,8479314,2004-10-01,1505
NSW,Homicide,Murder *,8479314,8479314,2004-11-01,2
NSW,Homicide,Attempted murder,8479314,8479314,2004-11-01,4
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2004-11-01,1
NSW,Homicide,Manslaughter *,8479314,8479314,2004-11-01,0
NSW,Assault,Domestic violence related assault,8479314,8479314,2004-11-01,2256
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2004-11-01,3491
NSW,Assault,Assault Police,8479314,8479314,2004-11-01,221
NSW,Sexual offences,Sexual assault,8479314,8479314,2004-11-01,395
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2004-11-01,480
NSW,Abduction and kidnapping,,8479314,8479314,2004-11-01,34
NSW,Robbery,Robbery without a weapon,8479314,8479314,2004-11-01,359
NSW,Robbery,Robbery with a firearm,8479314,8479314,2004-11-01,44
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2004-11-01,185
NSW,Blackmail and extortion,,8479314,8479314,2004-11-01,7
NSW,Coercive Control,,8479314,8479314,2004-11-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2004-11-01,1898
NSW,Other offences against the person,,8479314,8479314,2004-11-01,137
NSW,Theft,Break and enter dwelling,8479314,8479314,2004-11-01,4502
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2004-11-01,2584
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2004-11-01,649
NSW,Theft,Motor vehicle theft,8479314,8479314,2004-11-01,2759
NSW,Theft,Steal from motor vehicle,8479314,8479314,2004-11-01,5439
NSW,Theft,Steal from retail store,8479314,8479314,2004-11-01,1543
NSW,Theft,Steal from dwelling,8479314,8479314,2004-11-01,2186
NSW,Theft,Steal from person,8479314,8479314,2004-11-01,1102
NSW,Theft,Stock theft,8479314,8479314,2004-11-01,70
NSW,Theft,Fraud,8479314,8479314,2004-11-01,3058
NSW,Theft,Other theft,8479314,8479314,2004-11-01,3980
NSW,Arson,,8479314,8479314,2004-11-01,486
NSW,Malicious damage to property,,8479314,8479314,2004-11-01,8262
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2004-11-01,15
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2004-11-01,65
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2004-11-01,882
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2004-11-01,174
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2004-11-01,40
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2004-11-01,81
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2004-11-01,11
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2004-11-01,41
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2004-11-01,43
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2004-11-01,46
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2004-11-01,22
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2004-11-01,7
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2004-11-01,122
NSW,Drug offences,Manufacture drug,8479314,8479314,2004-11-01,4
NSW,Drug offences,Importing drugs,8479314,8479314,2004-11-01,1
NSW,Drug offences,Other drug offences,8479314,8479314,2004-11-01,204
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2004-11-01,679
NSW,Disorderly conduct,Trespass,8479314,8479314,2004-11-01,688
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2004-11-01,450
NSW,Disorderly conduct,Offensive language,8479314,8479314,2004-11-01,468
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2004-11-01,130
NSW,Betting and gaming offences,,8479314,8479314,2004-11-01,16
NSW,Liquor offences,,8479314,8479314,2004-11-01,1138
NSW,Pornography offences,,8479314,8479314,2004-11-01,16
NSW,Against justice procedures,Escape custody,8479314,8479314,2004-11-01,31
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2004-11-01,983
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2004-11-01,936
NSW,Against justice procedures,Fail to appear,8479314,8479314,2004-11-01,40
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2004-11-01,557
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2004-11-01,66
NSW,Transport regulatory offences,,8479314,8479314,2004-11-01,2913
NSW,Other offences,,8479314,8479314,2004-11-01,1535
NSW,Homicide,Murder *,8479314,8479314,2004-12-01,8
NSW,Homicide,Attempted murder,8479314,8479314,2004-12-01,6
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2004-12-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2004-12-01,3
NSW,Assault,Domestic violence related assault,8479314,8479314,2004-12-01,2459
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2004-12-01,3740
NSW,Assault,Assault Police,8479314,8479314,2004-12-01,250
NSW,Sexual offences,Sexual assault,8479314,8479314,2004-12-01,359
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2004-12-01,451
NSW,Abduction and kidnapping,,8479314,8479314,2004-12-01,24
NSW,Robbery,Robbery without a weapon,8479314,8479314,2004-12-01,363
NSW,Robbery,Robbery with a firearm,8479314,8479314,2004-12-01,32
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2004-12-01,214
NSW,Blackmail and extortion,,8479314,8479314,2004-12-01,10
NSW,Coercive Control,,8479314,8479314,2004-12-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2004-12-01,1807
NSW,Other offences against the person,,8479314,8479314,2004-12-01,116
NSW,Theft,Break and enter dwelling,8479314,8479314,2004-12-01,4528
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2004-12-01,2230
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2004-12-01,688
NSW,Theft,Motor vehicle theft,8479314,8479314,2004-12-01,2695
NSW,Theft,Steal from motor vehicle,8479314,8479314,2004-12-01,4780
NSW,Theft,Steal from retail store,8479314,8479314,2004-12-01,1674
NSW,Theft,Steal from dwelling,8479314,8479314,2004-12-01,2186
NSW,Theft,Steal from person,8479314,8479314,2004-12-01,1202
NSW,Theft,Stock theft,8479314,8479314,2004-12-01,58
NSW,Theft,Fraud,8479314,8479314,2004-12-01,2773
NSW,Theft,Other theft,8479314,8479314,2004-12-01,3798
NSW,Arson,,8479314,8479314,2004-12-01,487
NSW,Malicious damage to property,,8479314,8479314,2004-12-01,7945
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2004-12-01,26
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2004-12-01,48
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2004-12-01,965
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2004-12-01,182
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2004-12-01,51
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2004-12-01,99
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2004-12-01,7
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2004-12-01,13
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2004-12-01,72
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2004-12-01,68
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2004-12-01,16
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2004-12-01,4
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2004-12-01,133
NSW,Drug offences,Manufacture drug,8479314,8479314,2004-12-01,8
NSW,Drug offences,Importing drugs,8479314,8479314,2004-12-01,7
NSW,Drug offences,Other drug offences,8479314,8479314,2004-12-01,237
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2004-12-01,739
NSW,Disorderly conduct,Trespass,8479314,8479314,2004-12-01,701
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2004-12-01,599
NSW,Disorderly conduct,Offensive language,8479314,8479314,2004-12-01,571
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2004-12-01,142
NSW,Betting and gaming offences,,8479314,8479314,2004-12-01,23
NSW,Liquor offences,,8479314,8479314,2004-12-01,1733
NSW,Pornography offences,,8479314,8479314,2004-12-01,12
NSW,Against justice procedures,Escape custody,8479314,8479314,2004-12-01,20
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2004-12-01,1081
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2004-12-01,996
NSW,Against justice procedures,Fail to appear,8479314,8479314,2004-12-01,39
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2004-12-01,700
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2004-12-01,45
NSW,Transport regulatory offences,,8479314,8479314,2004-12-01,3216
NSW,Other offences,,8479314,8479314,2004-12-01,1637
NSW,Homicide,Murder *,8479314,8479314,2005-01-01,11
NSW,Homicide,Attempted murder,8479314,8479314,2005-01-01,2
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2005-01-01,2
NSW,Homicide,Manslaughter *,8479314,8479314,2005-01-01,2
NSW,Assault,Domestic violence related assault,8479314,8479314,2005-01-01,2571
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2005-01-01,3588
NSW,Assault,Assault Police,8479314,8479314,2005-01-01,291
NSW,Sexual offences,Sexual assault,8479314,8479314,2005-01-01,301
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2005-01-01,473
NSW,Abduction and kidnapping,,8479314,8479314,2005-01-01,30
NSW,Robbery,Robbery without a weapon,8479314,8479314,2005-01-01,362
NSW,Robbery,Robbery with a firearm,8479314,8479314,2005-01-01,28
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2005-01-01,187
NSW,Blackmail and extortion,,8479314,8479314,2005-01-01,4
NSW,Coercive Control,,8479314,8479314,2005-01-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2005-01-01,2093
NSW,Other offences against the person,,8479314,8479314,2005-01-01,143
NSW,Theft,Break and enter dwelling,8479314,8479314,2005-01-01,4469
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2005-01-01,2534
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2005-01-01,664
NSW,Theft,Motor vehicle theft,8479314,8479314,2005-01-01,2647
NSW,Theft,Steal from motor vehicle,8479314,8479314,2005-01-01,4523
NSW,Theft,Steal from retail store,8479314,8479314,2005-01-01,1435
NSW,Theft,Steal from dwelling,8479314,8479314,2005-01-01,2370
NSW,Theft,Steal from person,8479314,8479314,2005-01-01,1249
NSW,Theft,Stock theft,8479314,8479314,2005-01-01,63
NSW,Theft,Fraud,8479314,8479314,2005-01-01,2870
NSW,Theft,Other theft,8479314,8479314,2005-01-01,4073
NSW,Arson,,8479314,8479314,2005-01-01,573
NSW,Malicious damage to property,,8479314,8479314,2005-01-01,8631
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2005-01-01,24
